2000	0.3172 -0.7224 0.5479 -0.7142 0.5601 0.4051 -0.4872 0.4161 -0.1838 0.6154 -0.4783	0.7254 0.4321 0.565 -0.5039 -0.7326 -1.003 -0.01427 -0.5224 0.1608 -0.2895 -1.025	0.3871 1.216 -0.7576 0.07661 0.3032 0.2092 -0.2353 0.03671 0.2165 0.3256 -0.3039	0.4024 0.5916 0.1453 -0.2952 -0.3653 -0.1477 0.1898 0.9463 -0.543 0.8086 -0.3816	1.768 0.1531 -0.1725 -1.011 -0.4814 0.2112 0.3062 0.9883 -1.302 0.4718 0.4827	0.7636 0.172 -0.1785 0.7063 -1.22 0.9119 0.3684 0.0461 -1.648 -0.6878 1.826	-0.2262 -0.247 -0.06026 0.6574 -0.7031 0.0658 -0.1225 2.038 0.3659 1.011 -0.5885	-0.441 -0.5752 0.5102 0.4449 -0.4148 -0.4405 0.6882 -0.5334 -0.1377 1.114 -1.348	0.6174 0.3133 -0.2973 0.4116 -0.2961 0.03122 -0.3841 0.9519 -0.4433 -0.9907 0.6898	-1.036 -0.7967 0.02893 -0.5298 -0.3596 -0.4574 -0.5492 0.3509 -0.5732 -0.1123 -0.3904	0.4078 0.576 0.02678 -0.6114 -1.469 0.6061 -0.6431 0.574 -0.4792 -0.9536 -0.3494
2100	0.3079 -0.7956 0.5076 -0.6323 0.374 0.2713 -0.4431 0.2937 0.05022 0.6342 -0.4718	0.8076 0.4751 0.4571 -0.5106 -0.6226 -0.9363 -0.08313 -0.4029 0.2663 -0.3572 -0.9382	0.2911 1.038 -0.6251 0.05848 0.5592 0.1499 -0.2598 -0.04976 0.2751 0.2269 -0.3321	0.3099 0.483 0.132 -0.1682 -0.2908 -0.1891 0.2718 0.871 -0.4302 1.014 -0.2398	1.807 0.1108 -0.1717 -0.8263 -0.4016 0.3514 0.4131 0.9726 -1.198 0.4701 0.5638	0.7054 0.2539 -0.3025 0.8552 -1.044 0.919 0.3892 0.119 -1.551 -0.6434 1.937	-0.1654 -0.2778 0.02033 0.4014 -0.6411 0.1009 0.008063 2.189 0.4052 0.9263 -0.6144	-0.4609 -0.5802 0.6069 0.3456 -0.4233 -0.3527 0.5989 -0.5927 -0.06973 1.127 -1.391	0.6628 0.1866 -0.2042 0.1394 -0.3334 -0.01279 -0.4373 1.11 -0.3286 -0.99 0.6629	-1.142 -0.7318 -0.1527 -0.3425 -0.4466 -0.5186 -0.5468 0.5581 -0.6524 -0.08401 -0.4435	0.5593 0.4684 -0.245 -0.4447 -1.296 0.5975 -0.6592 0.4926 -0.4804 -0.8454 -0.3502
2200	0.3788 -0.75 0.6211 -0.6218 0.4157 0.3121 -0.4596 0.396 0.06973 0.4998 -0.5175	0.9386 0.4051 0.3595 -0.8157 -0.4264 -1.059 -0.164 -0.4106 0.3672 -0.4869 -1.083	0.1931 1.028 -0.4949 -0.009793 0.6454 0.1539 -0.1316 -0.1865 0.1246 0.159 -0.482	0.447 0.6217 0.2587 -0.1336 -0.3741 -0.1942 0.2553 0.8166 -0.6193 0.9366 -0.1516	1.892 0.2653 -0.187 -0.7724 -0.5503 0.2695 0.5421 0.7949 -1.395 0.6238 0.5705	0.7475 0.4893 -0.46 0.7927 -1.215 0.8869 0.4589 0.1049 -1.735 -0.7782 2.083	-0.2974 -0.4164 -0.2449 0.2695 -0.6286 0.1452 -0.09598 2.142 0.4434 0.9428 -0.632	-0.3117 -0.7081 0.4632 0.5419 -0.2348 -0.4124 0.4514 -0.7629 0.01726 1.129 -1.493	0.7432 0.2292 -0.4391 0.1274 -0.3197 -0.02161 -0.4402 1.269 -0.4956 -1.014 0.588	-1.157 -0.479 -0.2036 -0.3745 -0.617 -0.4602 -0.4649 0.5933 -0.4856 -0.1501 -0.1369	0.5467 0.4947 -0.1552 -0.2957 -1.214 0.6807 -0.6294 0.3831 -0.6135 -0.8545 -0.4043
2300	0.3326 -0.7295 0.6695 -0.8164 0.5745 0.2285 -0.6367 0.5261 -0.09965 0.4665 -0.6282	0.8895 0.3563 0.347 -0.8032 -0.4375 -0.933 -0.06999 -0.4418 0.3635 -0.5678 -1.163	0.1181 1.197 -0.4891 0.1491 0.7165 0.2733 -0.2671 -0.2992 0.09253 0.1863 -0.3566	0.4208 0.7343 0.2405 -0.1498 -0.4246 -0.2035 0.2063 0.7633 -0.5347 0.9297 -0.05369	1.858 0.2239 -0.1556 -0.7832 -0.6807 0.2534 0.5436 0.7857 -1.37 0.6252 0.657	0.8321 0.4898 -0.536 0.9738 -1.277 0.9784 0.3586 0.2126 -1.699 -0.7551 2.128	-0.3279 -0.2284 -0.1875 0.4559 -0.5818 0.1421 -0.0895 2.159 0.5548 0.9575 -0.5782	-0.4318 -0.7021 0.5931 0.6749 -0.3354 -0.5594 0.5134 -0.8679 0.07385 1.377 -1.582	0.7261 0.2755 -0.2843 0.2712 -0.2666 0.07185 -0.4037 1.233 -0.4961 -0.8167 0.6271	-1.276 -0.5645 -0.2024 -0.304 -0.4627 -0.465 -0.2784 0.683 -0.4543 -0.06815 -0.2659	0.4666 0.7542 -0.08716 -0.2663 -1.241 0.6405 -0.6695 0.3976 -0.5824 -0.8446 -0.4443
2400	0.3352 -0.6474 0.8474 -0.909 0.5802 0.1759 -0.8844 0.4125 0.126 0.6064 -0.6216	0.7979 0.5362 0.2269 -0.8315 -0.5644 -0.9547 0.1095 -0.6038 0.1108 -0.3272 -1.202	0.09755 0.9692 -0.6062 0.3462 0.7903 0.1085 -0.3036 -0.2635 0.07445 -0.03094 -0.3563	0.5958 0.7109 0.1715 -0.1847 -0.2337 -0.3786 0.1717 0.6586 -0.6801 0.7361 -0.05395	1.895 0.2707 -0.1773 -0.6551 -0.6889 0.382 0.4309 0.782 -1.316 0.4696 0.4595	0.8088 0.528 -0.5812 0.8934 -1.325 1.061 0.1877 0.3123 -1.623 -0.7012 1.982	-0.263 -0.496 -0.4749 0.6075 -0.6595 0.1478 0.1362 2.177 0.5541 1.134 -0.5138	-0.4318 -0.4958 0.4471 0.6141 -0.4924 -0.5065 0.7086 -0.7011 0.2038 1.225 -1.28	0.8923 0.343 -0.4635 0.2461 -0.302 0.08707 -0.6325 1.467 -0.5144 -0.824 0.5139	-1.349 -0.5767 -0.1868 -0.2342 -0.4923 -0.5326 -0.3486 0.6165 -0.3407 0.04907 -0.2392	0.4163 0.7934 -0.1111 -0.2292 -1.221 0.5177 -0.7635 0.3461 -0.6204 -0.8736 -0.548
2500	0.3897 -0.8427 0.7799 -0.7308 0.5616 0.07772 -0.7484 0.5527 0.1959 0.4783 -0.4746	0.9982 0.4881 0.3017 -0.7774 -0.6007 -0.6677 0.07264 -0.5859 0.06526 -0.3954 -1.127	0.125 0.8815 -0.6257 0.3317 1.1 0.0795 -0.4064 -0.4825 0.1649 0.1966 -0.4475	0.5831 0.6122 0.2683 -0.1119 -0.1756 -0.4088 0.4029 0.4327 -0.7007 0.7294 0.1066	2.109 0.3612 -0.2355 -0.5845 -0.7671 0.4132 0.4956 1.17 -1.319 0.4417 0.4535	0.4016 0.3208 -0.8462 0.8998 -1.539 1.227 0.3779 0.1317 -1.776 -0.5781 2.117	-0.3232 -0.4472 -0.5704 0.6149 -0.8446 0.0862 0.1445 1.875 0.6138 0.8881 -0.4862	-0.6439 -0.4854 0.37 0.2819 -0.4446 -0.8259 0.7068 -0.6759 0.301 1.415 -1.309	0.9941 0.2702 -0.5348 0.3915 -0.2397 0.2975 -0.4657 1.477 -0.596 -0.6127 0.347	-1.172 -0.7114 -0.1235 -0.2256 -0.7008 -0.5509 -0.3937 0.5416 -0.3679 0.2187 -0.07701	0.5816 0.8586 0.06643 -0.1481 -1.335 0.5576 -0.7888 0.3048 -0.7014 -0.8342 -0.2545
2600	0.453 -0.8108 0.7632 -0.6734 0.4759 0.1371 -0.8082 0.5412 0.158 0.5459 -0.4928	1.014 0.6003 0.2356 -0.8237 -0.6741 -0.6715 -0.06464 -0.801 0.05665 -0.3721 -1.238	0.05855 0.9817 -0.6335 0.4105 0.9739 0.006404 -0.4263 -0.2897 0.2895 0.3748 -0.3706	0.5445 0.5964 0.2933 -0.07011 -0.09882 -0.4455 0.3655 0.3657 -0.7005 0.608 0.2228	1.931 0.3711 -0.2769 -0.6678 -0.8189 0.4359 0.3512 1.139 -1.205 0.5976 0.5527	0.4135 0.2008 -0.9488 0.7659 -1.613 1.239 0.3809 0.0429 -1.881 -0.5472 2.023	-0.144 -0.519 -0.4572 0.5261 -0.6837 0.02489 0.04725 1.705 0.7765 0.9249 -0.6786	-0.6908 -0.5248 0.2407 0.294 -0.5136 -0.9257 0.6914 -0.726 0.2285 1.549 -1.34	0.9724 0.2591 -0.6065 0.4744 -0.2227 0.3733 -0.6447 1.502 -0.6259 -0.5383 0.2418	-1.188 -0.7081 -0.1402 -0.24 -0.6514 -0.4233 -0.2998 0.4923 -0.2552 0.3204 0.06926	0.6483 0.5903 0.1752 -0.2403 -1.394 0.7864 -0.6579 0.2857 -0.662 -0.7527 -0.2349
2700	0.4513 -0.6932 0.6661 -0.6394 0.3001 0.1809 -0.7176 0.5161 0.369 0.4052 -0.5683	1.023 0.4817 0.2737 -0.7624 -0.944 -0.6833 -0.154 -0.7917 -0.04684 -0.3975 -1.341	0.009925 0.9464 -0.4758 0.3652 0.8097 0.1575 -0.4427 -0.2713 0.1183 0.3345 -0.1597	0.4805 0.5836 0.2552 -0.08097 -0.04035 -0.6551 0.4372 0.2767 -0.5531 0.9177 0.1796	2.017 0.1116 -0.211 -0.6738 -0.6392 0.4376 0.2466 1.144 -1.097 0.6189 0.5761	0.4054 0.07518 -0.864 0.8557 -1.759 1.16 0.3644 -0.1868 -1.703 -0.5587 2.136	-0.2377 -0.3011 -0.5075 0.6554 -0.5461 0.006182 0.03179 1.662 0.7913 0.7627 -0.5654	-0.5513 -0.381 0.4159 0.5912 -0.1231 -0.9608 0.5931 -0.6454 0.2196 1.414 -1.284	0.8714 0.3265 -0.6581 0.578 -0.3395 0.4373 -0.8613 1.493 -0.7396 -0.5074 0.06041	-0.9657 -0.6379 -0.2004 -0.1113 -0.6623 -0.3119 -0.03327 0.4746 -0.2225 0.1913 0.1761	0.4705 0.6513 -0.03542 -0.1976 -1.512 0.7264 -0.6374 0.3409 -0.6093 -0.8425 -0.2824
2800	0.5371 -0.6707 0.7444 -0.568 0.3043 0.121 -0.7473 0.3924 0.2663 0.3674 -0.5874	0.8615 0.4617 0.2745 -0.7682 -0.9569 -0.6643 -0.09536 -0.6588 -0.03669 -0.3415 -1.423	-0.03682 0.9408 -0.6103 0.3621 0.7309 0.1974 -0.5057 -0.3568 0.1908 0.356 -0.1289	0.5169 0.6252 0.2877 -0.1032 -0.1205 -0.6292 0.3676 0.3712 -0.5148 0.9035 0.1656	2.081 0.1007 -0.2538 -0.5935 -0.7539 0.5222 0.1734 1.207 -1.146 0.749 0.6316	0.4072 0.1397 -0.8137 0.9899 -1.709 1.039 0.4563 -0.1522 -1.714 -0.4892 2.239	-0.2283 -0.291 -0.3691 0.7618 -0.5126 0.1167 0.2007 1.602 0.8479 0.4527 -0.4868	-0.5367 -0.4549 0.4723 0.6418 -0.1062 -1.042 0.5139 -0.7046 0.3537 1.476 -1.253	0.8649 0.3267 -0.6334 0.5692 -0.3971 0.4716 -0.6303 1.512 -0.8079 -0.4491 0.09416	-0.9294 -0.5352 -0.1546 -0.09492 -0.7483 -0.2489 -0.03293 0.5209 -0.2331 0.1702 0.1275	0.424 0.6963 -0.2213 -0.2563 -1.514 0.7553 -0.6827 0.367 -0.4483 -0.8594 -0.3574
2900	0.6231 -0.702 0.8641 -0.6943 0.2338 0.01302 -0.7663 0.4286 0.4235 0.6192 -0.6691	1.034 0.5779 0.562 -0.9668 -1.072 -0.5682 -0.1467 -0.5536 0.04708 -0.158 -1.314	-0.003272 0.7922 -0.4448 0.4648 0.904 0.07058 -0.7257 -0.6294 -0.006981 0.2653 0.05154	0.1889 0.7102 0.2335 0.03927 -0.08361 -0.5952 0.1822 0.3928 -0.5112 1.181 0.184	2.003 0.02121 -0.1801 -0.6124 -0.6407 0.4409 0.02407 1.215 -1.009 0.8293 0.4452	0.3899 -0.04994 -0.8159 0.9364 -1.796 1.215 0.6622 -0.285 -1.678 -0.3573 2.378	-0.2396 -0.3238 -0.4512 0.7162 -0.3551 0.1344 0.214 1.634 0.7954 0.4863 -0.5418	-0.5927 -0.5906 0.3926 0.695 -0.07424 -1.153 0.6202 -0.4034 0.4801 1.61 -1.088	0.8021 0.6702 -0.7567 0.6744 -0.7168 0.4177 -0.4599 1.377 -0.8261 -0.6331 0.0004276	-0.8547 -0.5779 -0.278 -0.09675 -0.8295 -0.244 -0.1705 0.4765 -0.1077 0.2373 0.06828	0.6111 0.622 -0.3878 -0.3608 -1.406 1.025 -0.6822 0.2044 -0.5867 -0.6141 -0.4263
3000	0.4817 -0.8163 0.8112 -0.6325 0.1395 -0.002064 -0.7458 0.4044 0.2496 0.6479 -0.6108	0.9283 0.4847 0.4813 -1.071 -0.9265 -0.6359 -0.2105 -0.5974 0.06979 -0.1825 -1.221	-0.1251 0.8191 -0.2918 0.377 0.8058 -0.04655 -0.6539 -0.527 -0.03618 0.285 -0.008882	0.2273 0.7602 0.273 0.06135 0.1171 -0.7854 0.1362 0.4361 -0.4473 1.327 0.3085	2.007 0.2193 -0.3336 -0.7255 -0.5618 0.2748 0.1752 1.084 -0.9859 0.9403 0.3952	0.4316 -0.1542 -0.9411 0.8962 -1.865 1.157 0.6863 -0.2169 -1.662 -0.2976 2.446	-0.3418 -0.2968 -0.6115 0.7621 -0.3476 0.139 0.2639 1.703 0.6297 0.4884 -0.433	-0.6297 -0.7592 0.332 0.5913 -0.1597 -1.145 0.5836 -0.3432 0.2829 1.748 -1.084	0.8283 0.8431 -0.8091 0.904 -0.9344 0.6168 -0.3125 1.383 -0.6693 -0.7304 0.05938	-0.8268 -0.4479 -0.2617 -0.1123 -0.7848 -0.1685 0.00404 0.6528 -0.1695 0.1295 0.04203	0.4891 0.5251 -0.4123 -0.4123 -1.376 0.8936 -0.8438 0.3163 -0.5372 -0.6108 -0.3925
3100	0.4817 -0.8163 0.8112 -0.6325 0.1395 -0.002064 -0.7458 0.4044 0.2496 0.6479 -0.6108	0.9283 0.4847 0.4813 -1.071 -0.9265 -0.6359 -0.2105 -0.5974 0.06979 -0.1825 -1.221	-0.1251 0.8191 -0.2918 0.377 0.8058 -0.04655 -0.6539 -0.527 -0.03618 0.285 -0.008882	0.2273 0.7602 0.273 0.06135 0.1171 -0.7854 0.1362 0.4361 -0.4473 1.327 0.3085	2.007 0.2193 -0.3336 -0.7255 -0.5618 0.2748 0.1752 1.084 -0.9859 0.9403 0.3952	0.4316 -0.1542 -0.9411 0.8962 -1.865 1.157 0.6863 -0.2169 -1.662 -0.2976 2.446	-0.3418 -0.2968 -0.6115 0.7621 -0.3476 0.139 0.2639 1.703 0.6297 0.4884 -0.433	-0.6297 -0.7592 0.332 0.5913 -0.1597 -1.145 0.5836 -0.3432 0.2829 1.748 -1.084	0.8283 0.8431 -0.8091 0.904 -0.9344 0.6168 -0.3125 1.383 -0.6693 -0.7304 0.05938	-0.8268 -0.4479 -0.2617 -0.1123 -0.7848 -0.1685 0.00404 0.6528 -0.1695 0.1295 0.04203	0.4891 0.5251 -0.4123 -0.4123 -1.376 0.8936 -0.8438 0.3163 -0.5372 -0.6108 -0.3925
3200	0.4817 -0.8163 0.8112 -0.6325 0.1395 -0.002064 -0.7458 0.4044 0.2496 0.6479 -0.6108	0.9283 0.4847 0.4813 -1.071 -0.9265 -0.6359 -0.2105 -0.5974 0.06979 -0.1825 -1.221	-0.1251 0.8191 -0.2918 0.377 0.8058 -0.04655 -0.6539 -0.527 -0.03618 0.285 -0.008882	0.2273 0.7602 0.273 0.06135 0.1171 -0.7854 0.1362 0.4361 -0.4473 1.327 0.3085	2.007 0.2193 -0.3336 -0.7255 -0.5618 0.2748 0.1752 1.084 -0.9859 0.9403 0.3952	0.4316 -0.1542 -0.9411 0.8962 -1.865 1.157 0.6863 -0.2169 -1.662 -0.2976 2.446	-0.3418 -0.2968 -0.6115 0.7621 -0.3476 0.139 0.2639 1.703 0.6297 0.4884 -0.433	-0.6297 -0.7592 0.332 0.5913 -0.1597 -1.145 0.5836 -0.3432 0.2829 1.748 -1.084	0.8283 0.8431 -0.8091 0.904 -0.9344 0.6168 -0.3125 1.383 -0.6693 -0.7304 0.05938	-0.8268 -0.4479 -0.2617 -0.1123 -0.7848 -0.1685 0.00404 0.6528 -0.1695 0.1295 0.04203	0.4891 0.5251 -0.4123 -0.4123 -1.376 0.8936 -0.8438 0.3163 -0.5372 -0.6108 -0.3925
3300	0.5461 -0.8586 0.792 -0.7574 0.2747 0.03934 -0.8859 0.3956 0.3614 0.65 -0.5865	0.924 0.5255 0.3626 -1.087 -0.8877 -0.576 -0.1121 -0.4804 -0.04539 -0.2465 -1.262	-0.1138 0.6194 -0.2251 0.3147 0.8222 0.03994 -0.563 -0.5102 -0.07406 0.3298 -0.01568	0.2882 0.8125 0.2719 -0.04895 0.08473 -0.7718 0.1034 0.3222 -0.3855 1.33 0.3169	2.004 0.1125 -0.3198 -0.7581 -0.5266 0.1616 0.2076 1.205 -0.9231 0.8804 0.4626	0.6085 -0.1222 -0.9562 0.9801 -1.835 1.158 0.6548 -0.1957 -1.673 -0.3258 2.373	-0.4161 -0.3041 -0.6021 0.8592 -0.429 0.0731 0.2819 1.618 0.5589 0.4848 -0.3718	-0.5609 -0.6938 0.3113 0.5789 -0.1783 -1.127 0.551 -0.2629 0.1845 1.795 -0.9524	0.843 0.9332 -0.8148 0.8155 -0.7841 0.6726 -0.2474 1.378 -0.5589 -0.7165 -0.07585	-0.8523 -0.3812 -0.2572 -0.1539 -0.8354 -0.2559 -0.0389 0.5324 -0.1743 0.06544 0.1248	0.6523 0.575 -0.433 -0.3729 -1.332 0.7748 -0.8222 0.3943 -0.5516 -0.5449 -0.3384
3400	0.7295 -0.7883 0.831 -0.6906 0.1471 -0.05618 -0.9199 0.4352 0.3805 0.6548 -0.7037	0.9076 0.589 0.3199 -1.152 -1.073 -0.6135 -0.009521 -0.5383 0.09452 -0.2154 -1.196	0.005714 0.4086 -0.1931 0.2122 0.6377 -0.1355 -0.6149 -0.452 -0.04002 0.2935 0.05954	0.2872 0.8988 0.2224 -0.1643 0.04714 -0.7363 0.002215 0.3442 -0.4595 1.331 0.1855	1.901 0.158 -0.3614 -0.8201 -0.3352 0.1801 0.2613 1.217 -0.8098 0.747 0.3246	0.5326 -0.2368 -0.9261 1.074 -1.925 1.169 0.838 -0.07249 -1.739 -0.2772 2.381	-0.4299 -0.3843 -0.616 0.7777 -0.6729 -0.00434 0.2748 1.653 0.6636 0.5693 -0.1296	-0.494 -0.8682 0.19 0.7166 -0.1968 -1.067 0.5537 -0.2942 0.2165 1.685 -0.7608	0.8292 0.8671 -0.665 0.7667 -0.7613 0.7232 -0.1145 1.434 -0.9325 -0.7071 0.1835	-0.9322 -0.5141 -0.2482 -0.0652 -0.7178 -0.2979 -0.1815 0.6154 -0.3089 -0.1067 0.3734	0.5428 0.6639 -0.5545 -0.3377 -1.349 0.9098 -1.216 0.3304 -0.4122 -0.4812 -0.4861
3500	0.6204 -0.6477 0.8478 -0.51 0.2796 -0.1611 -0.941 0.2228 0.4432 0.631 -0.6356	1.103 0.4298 0.2976 -1.166 -1.098 -0.5699 -0.06825 -0.5654 0.07157 -0.09424 -1.184	-0.11 0.5511 -0.05063 0.0626 0.5415 -0.2671 -0.6357 -0.4203 -0.1182 0.1677 0.1664	0.204 0.8045 0.1745 -0.1028 0.1128 -0.8667 0.05928 0.1601 -0.4992 1.46 0.2197	1.87 -0.01237 -0.3181 -0.8111 -0.3731 0.0846 0.1583 1.152 -0.7024 0.7114 0.3368	0.5796 -0.3643 -0.8683 1.079 -1.799 1.073 0.9242 -0.1778 -1.859 -0.2786 2.393	-0.444 -0.3479 -0.634 0.6653 -0.7763 0.009266 0.3365 1.511 0.5005 0.5935 -0.08505	-0.3936 -0.9792 0.3653 0.6715 -0.3278 -1.16 0.5952 -0.3823 0.2727 1.567 -0.7994	0.8918 0.7993 -0.636 0.5463 -0.8751 0.7951 -0.01616 1.454 -0.9505 -0.689 0.1784	-0.8585 -0.5085 -0.208 -0.1602 -0.6611 -0.2444 -0.3609 0.6701 -0.1096 -0.1336 0.4114	0.6422 0.9037 -0.3337 -0.2913 -1.159 0.7337 -1.296 0.3686 -0.319 -0.5418 -0.4183
3600	0.6173 -0.7086 0.8545 -0.4343 0.2525 -0.2586 -0.9324 0.2764 0.4381 0.6826 -0.6072	1.194 0.43 0.1612 -1.152 -1.251 -0.5343 -0.1789 -0.4184 0.012 -0.09087 -1.153	-0.06577 0.4705 -0.09786 0.0665 0.6439 -0.2878 -0.7571 -0.4333 -0.1328 0.1669 0.226	0.4066 0.7434 0.1889 -0.1123 0.08836 -0.7713 -0.03913 0.1309 -0.4253 1.435 0.2386	1.861 -0.07982 -0.3883 -0.8072 -0.3539 0.08656 0.1436 1.1 -0.6862 0.8558 0.2812	0.7277 -0.4705 -0.9208 1.099 -1.622 1.059 0.9842 -0.21 -1.878 -0.2984 2.396	-0.4383 -0.3302 -0.6486 0.6061 -0.8749 -0.01227 0.2408 1.514 0.5511 0.5088 -0.08199	-0.4229 -1.034 0.4582 0.5825 -0.3396 -1.275 0.5382 -0.2463 0.2942 1.668 -0.8749	0.9317 0.7875 -0.8083 0.5793 -0.8944 0.8189 -0.005942 1.335 -0.8775 -0.7446 0.1591	-0.8737 -0.528 -0.1675 -0.1128 -0.6414 -0.257 -0.2247 0.6844 -0.1206 -0.182 0.4923	0.6766 1.02 -0.3612 -0.2486 -1.266 0.7261 -1.274 0.3462 -0.3908 -0.591 -0.4476
3700	0.562 -0.7317 0.7551 -0.4776 0.2271 -0.245 -1.06 0.3619 0.3134 0.5864 -0.5697	1.224 0.4142 0.01954 -1.243 -1.266 -0.451 -0.1795 -0.3654 0.06813 0.02823 -1.085	-0.1345 0.4932 -0.1156 0.09382 0.7021 -0.1743 -0.6126 -0.4268 0.05487 0.1389 0.3659	0.448 0.7424 0.2009 -0.02397 0.0411 -0.7261 -0.0482 0.3548 -0.3996 1.456 0.4209	1.782 -0.06031 -0.4278 -0.8342 -0.4359 0.1507 0.1357 1.105 -0.7514 0.7606 0.2657	0.6053 -0.5547 -0.9896 0.8757 -1.664 1.09 0.8455 -0.3122 -1.837 -0.4137 2.366	-0.4555 -0.2572 -0.659 0.6524 -0.9475 -0.05245 0.3191 1.43 0.5968 0.4848 -0.06591	-0.4325 -1.058 0.4935 0.6849 -0.3008 -1.294 0.3886 -0.3237 0.2414 1.783 -0.8343	1.014 0.8855 -0.9093 0.6434 -0.8694 0.7946 -0.03165 1.288 -0.9328 -0.7568 0.1419	-0.9006 -0.4807 -0.1205 -0.1048 -0.6808 -0.181 -0.2428 0.7204 -0.1669 -0.07009 0.3833	0.7437 1.002 -0.4356 -0.4311 -1.238 0.5952 -1.272 0.4386 -0.3478 -0.5838 -0.3697
3800	0.6055 -0.8274 0.614 -0.5538 0.2662 -0.3583 -1.174 0.3347 0.2485 0.4982 -0.6561	1.308 0.4286 0.03917 -1.238 -1.454 -0.3459 -0.04642 -0.4731 0.03217 0.05762 -1.109	-0.07654 0.422 -0.07382 0.1222 0.6175 -0.1466 -0.6026 -0.4595 0.08543 0.1458 0.1789	0.519 0.7343 0.237 -0.07411 0.0713 -0.7716 -0.1972 0.419 -0.399 1.319 0.3434	1.715 -0.04686 -0.4589 -1.081 -0.3961 0.04688 -0.006306 1.193 -0.8062 0.8311 0.3403	0.7149 -0.4234 -0.865 0.8498 -1.674 1.06 0.9815 -0.4262 -1.884 -0.436 2.194	-0.4282 -0.1053 -0.7469 0.6746 -1.053 -0.1091 0.2765 1.516 0.5887 0.6058 -0.2066	-0.5322 -0.9845 0.395 0.6895 -0.3069 -1.215 0.2527 -0.2978 0.2662 1.699 -0.8099	1.051 0.7619 -0.8698 0.7586 -0.8998 0.7987 0.06018 1.315 -0.9618 -0.705 0.1192	-0.8732 -0.384 0.1068 0.0671 -0.4739 -0.05816 -0.244 0.7331 0.03044 -0.1226 0.4858	1.049 1.042 -0.6129 -0.457 -1.208 0.591 -1.281 0.3321 -0.2657 -0.5194 -0.3674
3900	0.6553 -0.7681 0.4525 -0.6476 0.214 -0.3097 -1.058 0.3041 0.2494 0.4614 -0.6348	1.251 0.5817 0.02835 -1.11 -1.488 -0.3904 0.06103 -0.5051 -0.1219 0.1219 -1.068	-0.1325 0.4119 -0.07193 0.1316 0.6097 -0.1654 -0.5152 -0.4822 0.04597 0.2228 0.2132	0.6057 0.7353 0.2255 -0.0969 0.118 -0.7773 -0.2922 0.3856 -0.1931 1.258 0.2612	1.734 -0.01483 -0.4952 -1.14 -0.3162 0.1738 0.1111 1.157 -0.7629 0.7343 0.2262	0.6164 -0.4186 -0.8924 0.8828 -1.662 1.137 1.02 -0.4614 -2.006 -0.4678 2.11	-0.4596 -0.1301 -0.848 0.7035 -0.8471 -0.1257 0.2208 1.603 0.6308 0.6141 -0.1639	-0.43 -1.008 0.2375 0.6984 -0.378 -1.373 0.3762 -0.408 0.1924 1.854 -0.803	1.058 0.7829 -0.8451 0.6991 -0.8139 0.7896 0.1391 1.378 -0.9212 -0.5164 0.1038	-0.8775 -0.3116 0.01162 0.235 -0.3506 -0.148 -0.3301 0.7327 0.02686 -0.09624 0.4967	0.9888 1.167 -0.5552 -0.4538 -1.306 0.5353 -1.397 0.1942 -0.3208 -0.5974 -0.3397
4000	0.73 -0.7691 0.3794 -0.6217 0.02183 -0.2997 -0.9342 0.4195 0.1119 0.3699 -0.7353	1.436 0.6063 0.09156 -1.103 -1.409 -0.4002 0.1154 -0.5143 -0.308 -0.03719 -1.045	-0.2123 0.3544 0.05876 0.246 0.8271 -0.2034 -0.4771 -0.4381 0.08753 0.2116 0.163	0.5404 0.8459 0.2541 -0.1238 0.1598 -0.8233 -0.2396 0.4168 -0.17 1.213 0.2505	1.712 -0.00481 -0.4557 -1.123 -0.3688 0.1059 0.2331 1.131 -0.8901 0.8899 0.1575	0.6953 -0.3531 -1.023 0.6832 -1.74 1.249 0.9708 -0.6192 -1.903 -0.4236 2.111	-0.4464 -0.04879 -0.8555 0.656 -0.8513 -0.1884 0.2716 1.617 0.6686 0.5241 -0.2424	-0.4831 -0.9621 0.1112 0.6649 -0.2595 -1.172 0.4102 -0.394 0.1146 1.806 -0.7656	1.136 0.6679 -0.82 0.6001 -1.018 0.6631 0.1198 1.415 -0.8895 -0.5725 0.2109	-0.8285 -0.2565 0.07762 0.1865 -0.3356 -0.2233 -0.3231 0.9598 0.01321 0.01381 0.4508	1.058 1.18 -0.5467 -0.4296 -1.329 0.5599 -1.364 -0.0005955 -0.1661 -0.8375 -0.3351
