mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
308,-143.657,0.8317152,0.3203883,0.1682848,0,0,0,5.407587e-05 days
309,-143.5638,0.8322581,0.3193548,0.1677419,0,0,0,5.424467e-05 days
310,-143.5785,0.8327974,0.3215434,0.1672026,0,0,0,5.442383e-05 days
311,-143.78,0.8333333,0.3237179,0.1666667,0,0,0,5.460875e-05 days
312,-143.7727,0.8338658,0.3226837,0.1661342,0,0,0,5.476387e-05 days
313,-143.972,0.8343949,0.3248408,0.1656051,0,0,0,5.49378e-05 days
314,-143.7541,0.8349206,0.3238095,0.1650794,0,0,0,5.512459e-05 days
315,-143.9324,0.835443,0.3259494,0.164557,0,0,0,5.528238e-05 days
316,-143.9895,0.8359621,0.3280757,0.1640379,0,0,0,5.544782e-05 days
317,-143.9349,0.836478,0.327044,0.163522,0,0,0,5.561518e-05 days
318,-143.7344,0.8369906,0.3260188,0.1630094,0,0,0,5.580678e-05 days
319,-143.7149,0.8375,0.325,0.1625,0,0,0,5.59923e-05 days
320,-143.8027,0.8380062,0.3271028,0.1619938,0,0,0,5.616421e-05 days
321,-143.6429,0.8385093,0.326087,0.1614907,0,0,0,5.634755e-05 days
322,-143.6518,0.8390093,0.3281734,0.1609907,0,0,0,5.652092e-05 days
323,-143.6999,0.8395062,0.3302469,0.1604938,0,0,0,5.668652e-05 days
324,-143.78,0.84,0.3323077,0.16,0,0,0,5.683961e-05 days
325,-143.7638,0.8404908,0.3312883,0.1595092,0,0,0,5.699476e-05 days
326,-143.8029,0.8409786,0.3333333,0.1590214,0,0,0,5.717097e-05 days
327,-143.7272,0.8414634,0.3323171,0.1585366,0,0,0,5.734985e-05 days
328,-143.7272,0.8389058,0.331307,0.1610942,0,0,0,5.753009e-05 days
329,-143.6124,0.8393939,0.330303,0.1606061,0,0,0,5.769788e-05 days
330,-143.6864,0.8398792,0.3323263,0.1601208,0,0,0,5.78834e-05 days
331,-143.5616,0.8403614,0.3313253,0.1596386,0,0,0,5.80505e-05 days
